#separator:tab
#html:true
#guid column:1
#notetype column:2
#deck column:3
#tags column:9
"x_#h2hVFx]"	GRKD-Tegaki	GRKD-Tegaki::1段	濃厚	のうこう	[sound:濃厚 のうこう.mp3]	味や色合いが強く深い様子		
fC.MRq*i*]	GRKD-Tegaki	GRKD-Tegaki::1段	粒	つぶ	[sound:粒 つぶ.mp3]	小さく丸い形状のもの		
"oj%3_#Vy/G"	GRKD-Tegaki	GRKD-Tegaki::1段	余韻	よいん	[sound:余韻 よいん.mp3]	出来事の後も残る情感		
v_%7&ds_;x	GRKD-Tegaki	GRKD-Tegaki::1段	償う	つぐなう	[sound:償う つぐなう.mp3]	過ちに対して埋め合わせをする		
l-i>3dDZ}q	GRKD-Tegaki	GRKD-Tegaki::1段	顔を背ける	かおをそむける	[sound:顔を背ける かおをそむける.mp3]	嫌なものを見ないようにそらす		
cxw(S`8(v9	GRKD-Tegaki	GRKD-Tegaki::1段	平等	びょうどう	[sound:平等 びょうどう.mp3]	すべての人を差別なく扱うこと		
BC)v(Bk7f{	GRKD-Tegaki	GRKD-Tegaki::1段	集落	しゅうらく	[sound:集落 しゅうらく.mp3]	人があつまって住む小さな地域		
^hL4Ix%=w	GRKD-Tegaki	GRKD-Tegaki::1段	表向き	おもてむき	[sound:表向き おもてむき.mp3]	建前や公式の立場のこと		
HLJU)6r18[	GRKD-Tegaki	GRKD-Tegaki::1段	納める	おさめる	[sound:納める おさめる.mp3]	お金や物を正しい所に収める		
iaC<KK~A&B	GRKD-Tegaki	GRKD-Tegaki::1段	艶やか	あでやか	[sound:艶やか あでやか.mp3]	華やかで人を惹きつける様子		
7d7$@2Dla	GRKD-Tegaki	GRKD-Tegaki::1段	占い	うらない	[sound:占い うらない.mp3]	運勢や未来を予測すること		
ey~(eDxHYn	GRKD-Tegaki	GRKD-Tegaki::1段	一冊	いっさつ	[sound:一冊 いっさつ.mp3]	本を数えるときの単位		
M7E`]c;0zT	GRKD-Tegaki	GRKD-Tegaki::1段	打撃	だげき	[sound:打撃 だげき.mp3]	強い力で相手を痛めつけること		
sh!g$wl~ph	GRKD-Tegaki	GRKD-Tegaki::1段	読書	どくしょ	[sound:読書 どくしょ.mp3]	本をよんで知識を得る活動		
oex?Pqz^Dm	GRKD-Tegaki	GRKD-Tegaki::1段	飢える	うえる	[sound:飢える うえる.mp3]	食べ物がなくて苦しむ		
G:8*`t;L:@	GRKD-Tegaki	GRKD-Tegaki::1段	沸く	わく	[sound:沸く わく.mp3]	液体が熱くなって泡立つ		
"EG-0F{#[4j"	GRKD-Tegaki	GRKD-Tegaki::1段	同い年	おないどし	[sound:同い年 おないどし.mp3]	ねんれいがおなじであること		
C^hO:X.h}{	GRKD-Tegaki	GRKD-Tegaki::1段	長引く	ながびく	[sound:長引く ながびく.mp3]	予定より時間がかかる		
"z@>#tHCZ2-"	GRKD-Tegaki	GRKD-Tegaki::1段	途絶える	とだえる	[sound:途絶える とだえる.mp3]	続いていたものがとちゅうで切れる		
fuho[-}|Lk	GRKD-Tegaki	GRKD-Tegaki::1段	艦	かん	[sound:艦 かん.mp3]	軍用の大きな船のこと		
j3a<3(wG<Q	GRKD-Tegaki	GRKD-Tegaki::1段	その度	そのたび	[sound:その度 そのたび.mp3]	何かが起こるたびごとに		
yq6EEX<Bdd	GRKD-Tegaki	GRKD-Tegaki::1段	各国	かっこく	[sound:各国 かっこく.mp3]	それぞれのくにのあいだのこと		
O@urV4DU%F	GRKD-Tegaki	GRKD-Tegaki::1段	小走り	こばしり	[sound:小走り こばしり.mp3]	急ぎ足でちいさくはしる様子		
i6^6vLYf=D	GRKD-Tegaki	GRKD-Tegaki::1段	承諾	しょうだく	[sound:承諾 しょうだく.mp3]	申し出を受け入れること		
QbfNfL$vG}	GRKD-Tegaki	GRKD-Tegaki::1段	妥当	だとう	[sound:妥当 だとう.mp3]	判断が適切で無理のない様子		
pGq@5.T9D~	GRKD-Tegaki	GRKD-Tegaki::1段	嫌悪	けんお	[sound:嫌悪 けんお.mp3]	強くきらう気持ちのこと		
b$YuQZP[Sp	GRKD-Tegaki	GRKD-Tegaki::1段	城壁	じょうへき	[sound:城壁 じょうへき.mp3]	おしろを囲む高いかべ		
JX+}eU8fmy	GRKD-Tegaki	GRKD-Tegaki::1段	怠る	おこたる	[sound:怠る おこたる.mp3]	すべきことをやらない		
OjiM%f)|pi	GRKD-Tegaki	GRKD-Tegaki::1段	報う	むくう	[sound:報う むくう.mp3]	行いに対して見返りが来る		
J2hm^$Scc0	GRKD-Tegaki	GRKD-Tegaki::1段	宮	みや	[sound:宮 みや.mp3]	神様がまつられている建物		
JWK|5mJeKo	GRKD-Tegaki	GRKD-Tegaki::1段	必須	ひっす	[sound:必須 ひっす.mp3]	かならずひつようで欠かせないこと		
"v#98T7kp|b"	GRKD-Tegaki	GRKD-Tegaki::1段	奉仕	ほうし	[sound:奉仕 ほうし.mp3]	報酬を求めずに尽くす活動		
o1d)!2l=%=	GRKD-Tegaki	GRKD-Tegaki::1段	諭す	さとす	[sound:諭す さとす.mp3]	間違いを優しく教え導く		
vZORSf&%j8	GRKD-Tegaki	GRKD-Tegaki::1段	残骸	ざんがい	[sound:残骸 ざんがい.mp3]	壊れた後にのこったもの		
gILPvW6vZV	GRKD-Tegaki	GRKD-Tegaki::1段	推薦	すいせん	[sound:推薦 すいせん.mp3]	人や作品を良いと伝えること		
A7T<=cpjt}	GRKD-Tegaki	GRKD-Tegaki::1段	彩る	いろどる	[sound:彩る いろどる.mp3]	色を加えて美しく飾る		
lm@nJ.YsDM	GRKD-Tegaki	GRKD-Tegaki::1段	反則	はんそく	[sound:反則 はんそく.mp3]	競技やきそくにいはんする行為		
Q=aH(6qmhx	GRKD-Tegaki	GRKD-Tegaki::1段	堅い	かたい	[sound:堅い かたい.mp3]	固くて変形しない様子		
"K&I3#Mz<jP"	GRKD-Tegaki	GRKD-Tegaki::1段	乳	ちち	[sound:乳 ちち.mp3]	母親から出る白い液体		
i,OA!QPpgn	GRKD-Tegaki	GRKD-Tegaki::1段	補う	おぎなう	[sound:補う おぎなう.mp3]	足りない分を追加して満たす		
n5@-&%K!G&	GRKD-Tegaki	GRKD-Tegaki::1段	速やか	すみやか	[sound:速やか すみやか.mp3]	素早く滞りなく行う様子		
G[T`YDi02W	GRKD-Tegaki	GRKD-Tegaki::1段	村長	そんちょう	[sound:村長 そんちょう.mp3]	むらの代表者の役職名		
"sUSuc8/#q_"	GRKD-Tegaki	GRKD-Tegaki::1段	幾つか	いくつか	[sound:幾つか いくつか.mp3]	はっきり決まらない数の表現		
J*cvhQiY:o	GRKD-Tegaki	GRKD-Tegaki::1段	奏でる	かなでる	[sound:奏でる かなでる.mp3]	音楽をかなでて美しい音を出す		
Q[?P3K6n3:	GRKD-Tegaki	GRKD-Tegaki::1段	召し上がる	めしあがる	[sound:召し上がる めしあがる.mp3]	目うえの人が食べる尊敬語		
y~f>MZ4]bS	GRKD-Tegaki	GRKD-Tegaki::1段	会釈	えしゃく	[sound:会釈 えしゃく.mp3]	軽く頭を下げてする挨拶		
p(wXT*k;Mm	GRKD-Tegaki	GRKD-Tegaki::1段	独占	どくせん	[sound:独占 どくせん.mp3]	一人や一社だけでしめること		
i2x6VM{Ev2	GRKD-Tegaki	GRKD-Tegaki::1段	人殺し	ひとごろし	[sound:人殺し ひとごろし.mp3]	ひとをころす行為やそのはんにん		
vXZ+BPm%2,	GRKD-Tegaki	GRKD-Tegaki::1段	火事	かじ	[sound:火事 かじ.mp3]	建物が燃える災害のこと		
M{VW|t`tJQ	GRKD-Tegaki	GRKD-Tegaki::1段	翻弄	ほんろう	[sound:翻弄 ほんろう.mp3]	相手を思い通りに振り回す		
KNjfzx7b`d	GRKD-Tegaki	GRKD-Tegaki::1段	衣	ころも	[sound:衣 ころも.mp3]	僧侶が着るいふくのこと		
AzuYYrgXk.	GRKD-Tegaki	GRKD-Tegaki::1段	挿入	そうにゅう	[sound:挿入 そうにゅう.mp3]	物の間に別のものを差し込む		
h2GbIbDv%[	GRKD-Tegaki	GRKD-Tegaki::1段	各々	おのおの	[sound:各々 おのおの.mp3]	それぞれの人が別々に		
G*NHq.1fvD	GRKD-Tegaki	GRKD-Tegaki::1段	あり得る	ありうる	[sound:あり得る ありうる.mp3]	そうなる可能性があること		
rc}Thcwq;=	GRKD-Tegaki	GRKD-Tegaki::1段	砲	ほう	[sound:砲 ほう.mp3]	大きな弾を撃ち出す武器		
QqHCEr`?$1	GRKD-Tegaki	GRKD-Tegaki::1段	羊	ひつじ	[sound:羊 ひつじ.mp3]	毛を刈るために飼われる動物		
b]1||1%|Ci	GRKD-Tegaki	GRKD-Tegaki::1段	有る	ある	[sound:有る ある.mp3]	物事が実在する様子だ		
st>+TR6S.0	GRKD-Tegaki	GRKD-Tegaki::1段	夫妻	ふさい	[sound:夫妻 ふさい.mp3]	結婚した二人の人のこと		
cG?NcQ$ZP&	GRKD-Tegaki	GRKD-Tegaki::1段	鬱陶しい	うっとうしい	[sound:鬱陶しい うっとうしい.mp3]	天気や気分が晴れない様子		
t?UXsZCts~	GRKD-Tegaki	GRKD-Tegaki::1段	経由	けいゆ	[sound:経由 けいゆ.mp3]	ある場所を通って行くこと		
xc!%WyN47.	GRKD-Tegaki	GRKD-Tegaki::1段	問答無用	もんどうむよう	[sound:問答無用 もんどうむよう.mp3]	言い訳を許さず強制すること		
gfS4.tPuY;	GRKD-Tegaki	GRKD-Tegaki::1段	匹敵	ひってき	[sound:匹敵 ひってき.mp3]	相手と同等の力があること		
FLT)-e?T5-	GRKD-Tegaki	GRKD-Tegaki::1段	作家	さっか	[sound:作家 さっか.mp3]	小説などを書く職業の人		
BrfO3LMW[g	GRKD-Tegaki	GRKD-Tegaki::1段	費やす	ついやす	[sound:費やす ついやす.mp3]	時間やお金をあることに使う		
fgsGQ8ATWi	GRKD-Tegaki	GRKD-Tegaki::1段	徹夜	てつや	[sound:徹夜 てつや.mp3]	よる通し寝ずに何かをすること		
D_jrdA_OC3	GRKD-Tegaki	GRKD-Tegaki::1段	坊主	ぼうず	[sound:坊主 ぼうず.mp3]	出家して頭を丸めた男性		
I4eY[+{r+f	GRKD-Tegaki	GRKD-Tegaki::1段	第１	だいいち	[sound:第１ だいいち.mp3]	順番の最初にあたること		
lb`2//lPb}	GRKD-Tegaki	GRKD-Tegaki::1段	占める	しめる	[sound:占める しめる.mp3]	ある範囲や地位を有すること		
iBf/{T8F-J	GRKD-Tegaki	GRKD-Tegaki::1段	授ける	さずける	[sound:授ける さずける.mp3]	知識や技や権利を与える		
y^G;D_V7<+	GRKD-Tegaki	GRKD-Tegaki::1段	楽器	がっき	[sound:楽器 がっき.mp3]	おんがくを演奏するための道具		
onI?|`g~Hg	GRKD-Tegaki	GRKD-Tegaki::1段	肺	はい	[sound:肺 はい.mp3]	呼吸をするための臓器		
c@vCW(z/Qf	GRKD-Tegaki	GRKD-Tegaki::1段	四方	しほう	[sound:四方 しほう.mp3]	東西南北のすべてのほうがく		
hRjEX**Hr$	GRKD-Tegaki	GRKD-Tegaki::1段	鹿	しか	[sound:鹿 しか.mp3]	角のある草食の野生動物		
"z4?I#@-fLX"	GRKD-Tegaki	GRKD-Tegaki::1段	一滴	いってき	[sound:一滴 いってき.mp3]	ごくわずかな液体の量		
cSX,Mi:1Q<	GRKD-Tegaki	GRKD-Tegaki::1段	臨む	のぞむ	[sound:臨む のぞむ.mp3]	会議や行事に出席する		
dH9)<K;,J	GRKD-Tegaki	GRKD-Tegaki::1段	抜群	ばつぐん	[sound:抜群 ばつぐん.mp3]	他より飛びぬけて優れている		
tkr4vR)Ox~	GRKD-Tegaki	GRKD-Tegaki::1段	居心地	いごこち	[sound:居心地 いごこち.mp3]	その場所にいる時の気分の良さ		
K5VltM]+n.	GRKD-Tegaki	GRKD-Tegaki::1段	浸かる	つかる	[sound:浸かる つかる.mp3]	湯船や液体の中に入る		
u/4:afR/kE	GRKD-Tegaki	GRKD-Tegaki::1段	己が	おのが	[sound:己が おのが.mp3]	自分自身という意味の言葉		
P&[K{UU5v1	GRKD-Tegaki	GRKD-Tegaki::1段	貧乏	びんぼう	[sound:貧乏 びんぼう.mp3]	お金がなくて暮らしが苦しい		
JicxIxM>[Y	GRKD-Tegaki	GRKD-Tegaki::1段	欠点	けってん	[sound:欠点 けってん.mp3]	不十分で良くない部分		
Q:7jzIdz(n	GRKD-Tegaki	GRKD-Tegaki::1段	就職	しゅうしょく	[sound:就職 しゅうしょく.mp3]	仕事について会社で働くこと	4be0802b-510a-11f1-8a27-00155d6b7ff9	
ee%aTGRj0z	GRKD-Tegaki	GRKD-Tegaki::1段	身勝手	みがって	[sound:身勝手 みがって.mp3]	自分の都合だけを考える様子		
EF)]|*x!5d	GRKD-Tegaki	GRKD-Tegaki::1段	快い	こころよい	[sound:快い こころよい.mp3]	気分が良くて心地良い様子		
w</c4(To{_	GRKD-Tegaki	GRKD-Tegaki::1段	境	さかい	[sound:境 さかい.mp3]	二つの地域の区切りの場所		
G%:;z@O(oL	GRKD-Tegaki	GRKD-Tegaki::1段	急かす	せかす	[sound:急かす せかす.mp3]	早くするように促すこと		
Bya5_1}J5|	GRKD-Tegaki	GRKD-Tegaki::1段	脈	みゃく	[sound:脈 みゃく.mp3]	心臓の拍動を感じるもの		
FCZ.[S2wsO	GRKD-Tegaki	GRKD-Tegaki::1段	法律	ほうりつ	[sound:法律 ほうりつ.mp3]	国が定めた守るべき規則		
k<oj/T6IxD	GRKD-Tegaki	GRKD-Tegaki::1段	本名	ほんみょう	[sound:本名 ほんみょう.mp3]	偽りのないほんとうのなまえ		
jI%nL6mGB|	GRKD-Tegaki	GRKD-Tegaki::1段	長男	ちょうなん	[sound:長男 ちょうなん.mp3]	一番最初に生まれたおとこの子		
KeRj^nG1UN	GRKD-Tegaki	GRKD-Tegaki::1段	食卓	しょくたく	[sound:食卓 しょくたく.mp3]	ご飯をたべるための台		
jLCv($k`gn	GRKD-Tegaki	GRKD-Tegaki::1段	淑女	しゅくじょ	[sound:淑女 しゅくじょ.mp3]	品があって上品なじょせい		
l[,i/yWyaC	GRKD-Tegaki	GRKD-Tegaki::1段	火花	ひばな	[sound:火花 ひばな.mp3]	ぶつかった時に出る光の粒		
O~*chj4h6J	GRKD-Tegaki	GRKD-Tegaki::1段	園	その	[sound:園 その.mp3]	花や木を植えた広い場所		
JpeaVZij1K	GRKD-Tegaki	GRKD-Tegaki::1段	手応え	てごたえ	[sound:手応え てごたえ.mp3]	行動の結果として感じるはんのう		
FQzVyO]EPx	GRKD-Tegaki	GRKD-Tegaki::1段	に沿って	にそって	[sound:に沿って にそって.mp3]	線や流れに従って進む様子		
f=dzQ;/[by	GRKD-Tegaki	GRKD-Tegaki::1段	悔やむ	くやむ	[sound:悔やむ くやむ.mp3]	後で残念に思う気持ち		
l&QbH},.9B	GRKD-Tegaki	GRKD-Tegaki::1段	捻る	ひねる	[sound:捻る ひねる.mp3]	手で回すように曲げる		
jIT)_=h:zm	GRKD-Tegaki	GRKD-Tegaki::1段	突っ伏す	つっぷす	[sound:突っ伏す つっぷす.mp3]	うつむいて机に体を預ける		
c7x=ag2}L}	GRKD-Tegaki	GRKD-Tegaki::1段	没頭	ぼっとう	[sound:没頭 ぼっとう.mp3]	一つのことに夢中になること		
tf]tnh:izK	GRKD-Tegaki	GRKD-Tegaki::1段	口実	こうじつ	[sound:口実 こうじつ.mp3]	断るためのもっともらしい理由		
PGa;Yii3S1	GRKD-Tegaki	GRKD-Tegaki::1段	手の平	てのひら	[sound:手の平 てのひら.mp3]	人のての内側のたいらな部分		
QfJDtKbRAJ	GRKD-Tegaki	GRKD-Tegaki::1段	全裸	ぜんら	[sound:全裸 ぜんら.mp3]	服を何も着ていない状態		
dsgq<|:HJp	GRKD-Tegaki	GRKD-Tegaki::1段	版	はん	[sound:版 はん.mp3]	しゅっぱんぶつのかずを表す単位		
o:fM|e4XZU	GRKD-Tegaki	GRKD-Tegaki::1段	芽生える	めばえる	[sound:芽生える めばえる.mp3]	種から新しいめが出る		
oI:ctBbR`>	GRKD-Tegaki	GRKD-Tegaki::1段	拍子	ひょうし	[sound:拍子 ひょうし.mp3]	音楽のリズムの単位のこと		
r<AHk2fe$e	GRKD-Tegaki	GRKD-Tegaki::1段	滑稽	こっけい	[sound:滑稽 こっけい.mp3]	笑わせるような面白い様子		
nu3$M*]aE:	GRKD-Tegaki	GRKD-Tegaki::1段	絵画	かいが	[sound:絵画 かいが.mp3]	キャンバスに描かれた作品		
r6W*PaAdv6	GRKD-Tegaki	GRKD-Tegaki::1段	祖母	そぼ	[sound:祖母 そぼ.mp3]	両親のおかあさんのこと		
v(RW2M/}wG	GRKD-Tegaki	GRKD-Tegaki::1段	律儀	りちぎ	[sound:律儀 りちぎ.mp3]	義理を大切にする誠実な様子		
C?BRb*cT`%	GRKD-Tegaki	GRKD-Tegaki::1段	真摯	しんし	[sound:真摯 しんし.mp3]	まじめで誠実な態度のこと		
lkVVU^Nqrc	GRKD-Tegaki	GRKD-Tegaki::1段	口の端	くちのは	[sound:口の端 くちのは.mp3]	くちびるのはしの部分		
js=S+XNik2	GRKD-Tegaki	GRKD-Tegaki::1段	虚空	こくう	[sound:虚空 こくう.mp3]	何もないくうかんのこと		
c_Jm9.U(m:	GRKD-Tegaki	GRKD-Tegaki::1段	一際	ひときわ	[sound:一際 ひときわ.mp3]	他よりいちだんと目立つ様子		
b[tXspb=g0	GRKD-Tegaki	GRKD-Tegaki::1段	募集	ぼしゅう	[sound:募集 ぼしゅう.mp3]	参加者を広く呼びあつめること		
D,*8p=vnPM	GRKD-Tegaki	GRKD-Tegaki::1段	夕暮れ	ゆうぐれ	[sound:夕暮れ ゆうぐれ.mp3]	日が沈んで暗くなり始める頃		
LL<b]lO@gx	GRKD-Tegaki	GRKD-Tegaki::1段	派閥	はばつ	[sound:派閥 はばつ.mp3]	組織内のグループのこと		
PeH3;AxYI6	GRKD-Tegaki	GRKD-Tegaki::1段	群がる	むらがる	[sound:群がる むらがる.mp3]	多くのものが一か所に集まる		
NB-W1`fk@v	GRKD-Tegaki	GRKD-Tegaki::1段	賢者	けんじゃ	[sound:賢者 けんじゃ.mp3]	知識が深くかしこい人のこと		
wSmCaVWgTo	GRKD-Tegaki	GRKD-Tegaki::1段	指し示す	さししめす	[sound:指し示す さししめす.mp3]	はっきりと方向や対象をしめす		
f4dp$;^zLM	GRKD-Tegaki	GRKD-Tegaki::1段	貫通	かんつう	[sound:貫通 かんつう.mp3]	一方から他方まで突き抜ける		
HV_w$3HOG*	GRKD-Tegaki	GRKD-Tegaki::1段	休暇	きゅうか	[sound:休暇 きゅうか.mp3]	仕事や学校がやすみの期間		
vsG,|&gce$	GRKD-Tegaki	GRKD-Tegaki::1段	創造	そうぞう	[sound:創造 そうぞう.mp3]	新しいものを生み出すこと		
uLoXB{&yc3	GRKD-Tegaki	GRKD-Tegaki::1段	遮断	しゃだん	[sound:遮断 しゃだん.mp3]	流れや通路をさえぎること		
vCG3sn5l3)	GRKD-Tegaki	GRKD-Tegaki::1段	頑な	かたくな	[sound:頑な かたくな.mp3]	自分の意見を変えない様子		
DWqZ5G%Zi)	GRKD-Tegaki	GRKD-Tegaki::1段	暁	あかつき	[sound:暁 あかつき.mp3]	夜が明ける早朝の時間		
fg:}EIuaoQ	GRKD-Tegaki	GRKD-Tegaki::1段	引き換え	ひきかえ	[sound:引き換え ひきかえ.mp3]	一方を差し出して他方を受け取る		
L?3WPXNI4C	GRKD-Tegaki	GRKD-Tegaki::1段	植える	うえる	[sound:植える うえる.mp3]	土に種や苗を入れて育てる		
iK7-B-E[H@	GRKD-Tegaki	GRKD-Tegaki::1段	剣を抜く	つるぎをぬく	[sound:剣を抜く つるぎをぬく.mp3]	刀をさやから引き出す		
fJI%EY3>dI	GRKD-Tegaki	GRKD-Tegaki::1段	窮屈	きゅうくつ	[sound:窮屈 きゅうくつ.mp3]	狭くて動きにくい様子		
yr70`SYjql	GRKD-Tegaki	GRKD-Tegaki::1段	灯る	ともる	[sound:灯る ともる.mp3]	火や明かりが点く様子		
ksSI8R/Wb&	GRKD-Tegaki	GRKD-Tegaki::1段	沼	ぬま	[sound:沼 ぬま.mp3]	浅い水と泥のある場所		
jhH1RQC0YU	GRKD-Tegaki	GRKD-Tegaki::1段	尊い	とうとい	[sound:尊い とうとい.mp3]	値打ちがあり敬うべき様子		
irp,&!u!L]	GRKD-Tegaki	GRKD-Tegaki::1段	革	かわ	[sound:革 かわ.mp3]	動物の皮を加工した素材		
cCdPX%Cy8y	GRKD-Tegaki	GRKD-Tegaki::1段	心細い	こころぼそい	[sound:心細い こころぼそい.mp3]	頼りがなく不安な気持ち		
"x0&,#$JlAU"	GRKD-Tegaki	GRKD-Tegaki::1段	勧誘	かんゆう	[sound:勧誘 かんゆう.mp3]	人をさそって参加させようとする		
Ra+j4G0!5t	GRKD-Tegaki	GRKD-Tegaki::1段	旗	はた	[sound:旗 はた.mp3]	棒の先に付けた布の印		
"@;#7kfPQ>"	GRKD-Tegaki	GRKD-Tegaki::1段	幹	みき	[sound:幹 みき.mp3]	木の中心の太い部分のこと		
Imi@+=@tR.	GRKD-Tegaki	GRKD-Tegaki::1段	勝る	まさる	[sound:勝る まさる.mp3]	他より優れている様子		
f7yM<AaIi:	GRKD-Tegaki	GRKD-Tegaki::1段	豆	まめ	[sound:豆 まめ.mp3]	小さくて丸い食用の種		
"k%=h:{LsS#"	GRKD-Tegaki	GRKD-Tegaki::1段	葛藤	かっとう	[sound:葛藤 かっとう.mp3]	心の中で二つの思いがぶつかること		
"hK!ge#yl&R"	GRKD-Tegaki	GRKD-Tegaki::1段	融合	ゆうごう	[sound:融合 ゆうごう.mp3]	別のものが一つにまとまること		
EM;?zlEPvm	GRKD-Tegaki	GRKD-Tegaki::1段	純白	じゅんぱく	[sound:純白 じゅんぱく.mp3]	混じりけのないまっしろな様子		
t>kUzcGQj0	GRKD-Tegaki	GRKD-Tegaki::1段	茂み	しげみ	[sound:茂み しげみ.mp3]	草木が密集している場所		
nYM7w5UpHO	GRKD-Tegaki	GRKD-Tegaki::1段	一昨日	おととい	[sound:一昨日 おととい.mp3]	きょうのふつかまえのひづけ		
x-*B0cLcZ`	GRKD-Tegaki	GRKD-Tegaki::1段	紅い	あかい	[sound:紅い あかい.mp3]	血のような色合いをしている		
fkcl*tQxM[	GRKD-Tegaki	GRKD-Tegaki::1段	貪る	むさぼる	[sound:貪る むさぼる.mp3]	欲しいものを夢中で求める		
v(TN6W]KAt	GRKD-Tegaki	GRKD-Tegaki::1段	輪郭	りんかく	[sound:輪郭 りんかく.mp3]	物の外側の形を描く線		
l7J4w+yGWq	GRKD-Tegaki	GRKD-Tegaki::1段	か月	かげつ	[sound:か月 かげつ.mp3]	つきの数を数える単位		
Pi8jMZhS]o	GRKD-Tegaki	GRKD-Tegaki::1段	迷子	まいご	[sound:迷子 まいご.mp3]	道がわからなくなったこども		
wNTu4PaD6k	GRKD-Tegaki	GRKD-Tegaki::1段	恩恵	おんけい	[sound:恩恵 おんけい.mp3]	受ける利益やありがたみ		
GI&mz([R$&	GRKD-Tegaki	GRKD-Tegaki::1段	憂鬱	ゆううつ	[sound:憂鬱 ゆううつ.mp3]	気分が沈んで何もしたくない		
H`0/CK{FAq	GRKD-Tegaki	GRKD-Tegaki::1段	治める	おさめる	[sound:治める おさめる.mp3]	国や地域を秩序立てて管理する		
iEX55t7vH0	GRKD-Tegaki	GRKD-Tegaki::1段	軽蔑	けいべつ	[sound:軽蔑 けいべつ.mp3]	相手を見下してバカにする		
QV2@]f/4te	GRKD-Tegaki	GRKD-Tegaki::1段	為す	なす	[sound:為す なす.mp3]	行動を起こしてやり遂げる		
y2i]jLe~8/	GRKD-Tegaki	GRKD-Tegaki::1段	邸	てい	[sound:邸 てい.mp3]	裕福な人の大きな家のこと		
nZbP[[>$qn	GRKD-Tegaki	GRKD-Tegaki::1段	表紙	ひょうし	[sound:表紙 ひょうし.mp3]	本の一番外側の部分です		
Q!W<JYkK&(	GRKD-Tegaki	GRKD-Tegaki::1段	敗れる	やぶれる	[sound:敗れる やぶれる.mp3]	戦いや競争にまけること		
u^AA>}s`]w	GRKD-Tegaki	GRKD-Tegaki::1段	屈する	くっする	[sound:屈する くっする.mp3]	圧力に負けて折れること		
m?(;3+Ed2-	GRKD-Tegaki	GRKD-Tegaki::1段	神父	しんぷ	[sound:神父 しんぷ.mp3]	教会で信仰の指導をする人		
sAkR@G7=t+	GRKD-Tegaki	GRKD-Tegaki::1段	目を凝らす	めをこらす	[sound:目を凝らす めをこらす.mp3]	じっと集中して見つめる		
r96jPv`;g&	GRKD-Tegaki	GRKD-Tegaki::1段	事項	じこう	[sound:事項 じこう.mp3]	書類の中の個別のこうもく		
w/!0^)[:_-	GRKD-Tegaki	GRKD-Tegaki::1段	率直	そっちょく	[sound:率直 そっちょく.mp3]	隠し事なくしょうじきに話す様子		
Lcb&V.rGVQ	GRKD-Tegaki	GRKD-Tegaki::1段	口説く	くどく	[sound:口説く くどく.mp3]	愛情を伝えて付き合おうとする		
Eg~Cj-UiOh	GRKD-Tegaki	GRKD-Tegaki::1段	首都	しゅと	[sound:首都 しゅと.mp3]	国の中心となるだいとかい		
l18Eg?Q<R0	GRKD-Tegaki	GRKD-Tegaki::1段	健気	けなげ	[sound:健気 けなげ.mp3]	弱いながらも一生懸命な様子		
zVBWG`rXFJ	GRKD-Tegaki	GRKD-Tegaki::1段	志	こころざし	[sound:志 こころざし.mp3]	人生の目標や目指すもの		
NG^B2i>@%A	GRKD-Tegaki	GRKD-Tegaki::1段	網	あみ	[sound:網 あみ.mp3]	魚を捕るための編み具		
t&!g81[>p<	GRKD-Tegaki	GRKD-Tegaki::1段	名残惜しい	なごりおしい	[sound:名残惜しい なごりおしい.mp3]	別れるのが寂しくてたまらない		
"nm9=-#>HhA"	GRKD-Tegaki	GRKD-Tegaki::1段	滴る	したたる	[sound:滴る したたる.mp3]	液体がぽたぽた落ちる		
mLL(Cd5_yz	GRKD-Tegaki	GRKD-Tegaki::1段	興味津々	きょうみしんしん	[sound:興味津々 きょうみしんしん.mp3]	非常にきょうみを持っている様子		
wa&|Gg!}0P	GRKD-Tegaki	GRKD-Tegaki::1段	噴水	ふんすい	[sound:噴水 ふんすい.mp3]	地面からみずが吹き上がる装置		
m%9SyDb~Cn	GRKD-Tegaki	GRKD-Tegaki::1段	一変	いっぺん	[sound:一変 いっぺん.mp3]	今までの状態がかわること		
sb)+fu|:Wo	GRKD-Tegaki	GRKD-Tegaki::1段	惑星	わくせい	[sound:惑星 わくせい.mp3]	太陽の周りを回る天体		
glN2^@$b!q	GRKD-Tegaki	GRKD-Tegaki::1段	裁判	さいばん	[sound:裁判 さいばん.mp3]	法律に基づいてはんだんを下すこと		
gb)3.K0^ge	GRKD-Tegaki	GRKD-Tegaki::1段	火照る	ほてる	[sound:火照る ほてる.mp3]	顔や体が熱く赤くなる		
t1LIG[mtcp	GRKD-Tegaki	GRKD-Tegaki::1段	補佐	ほさ	[sound:補佐 ほさ.mp3]	上の立場の人を助ける仕事		
gyC_Qcyw4r	GRKD-Tegaki	GRKD-Tegaki::1段	粉砕	ふんさい	[sound:粉砕 ふんさい.mp3]	固い物を力で細かく壊す		
tdLpl}jY6@	GRKD-Tegaki	GRKD-Tegaki::1段	降伏	こうふく	[sound:降伏 こうふく.mp3]	戦いに負けて相手に従うこと		
er:Lyprj|d	GRKD-Tegaki	GRKD-Tegaki::1段	戦慄	せんりつ	[sound:戦慄 せんりつ.mp3]	恐怖で体が震えること		
r(SIhV]zJo	GRKD-Tegaki	GRKD-Tegaki::1段	罵倒	ばとう	[sound:罵倒 ばとう.mp3]	悪口を言って相手を責める		
